doc_name,query,qa
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q186,
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q187,"Q187.원료약품및분량,제조방법변경수준이A수준인동일업체제조소변경시변경수준··67
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q188,"Q188.동일업체제조소추가시함량별비교용출시험실시여부···················································· 67
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q189,"Q189.생동성입증품목을보유한제조소로의위탁제조변경시제출자료······································ 67
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q190,"Q190.양도양수에따라자사제조소로이전하는경우의제출자료···················································· 68
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q191,"Q191.위탁제조허가변경신청···················································································································· 68
{newline}4.주성분제조원의변경/추가
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q192,"Q192.의약품동등성대상복합제의주성분A,B의제조원변경/추가시시험약범위·····················69
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q193,"Q193.주성분제조원변경·························································································································· 69
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q194,"Q194.의약품동등성시험 대상품목의주성분제조방법변경······························································· 69
{newline}5.다중변경
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q195,"Q195.생동성시험대상품목의완제제조소변경(자사↔위탁)시제조장비및공정변경·········70
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q196,"Q196.제조원추가및제조방법변경시제출자료·············································································· 70
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q197,"Q197.원료약품및분량과주성분제조원의동시변경······································································ 70
{newline}6.기타변경
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q198,"Q198.낱알식별표시변경···························································································································· 71
{newline}"
의약품동등성시험+이백문이백답+자주묻는+질의응답집(민원인안내서)_201803.txt,q199,"Q199.비교용출시험대상품목의코팅층변경(당의정→필름코팅정)················································· 71
{newline}"
